current_player,turns_played,white_pawn,white_knight,white_bishop,white_rook,white_queen,black_pawn,black_knight,black_bishop,black_rook,black_queen,white_double_pawns,black_double_pawns,white_isolated_pawns,black_isolated_pawns,white_passed_pawns,black_passed_pawns,white_mobility,black_mobility,winner
1,77,5,1,1,1,0,3,0,0,1,0,0,0,0,0,2,0,33,17,0
1,37,6,0,1,2,0,5,0,0,1,0,0,0,0,1,2,0,32,13,0
0,24,6,0,2,2,1,8,2,1,2,1,1,0,2,0,0,1,27,35,1
0,18,6,2,2,2,1,7,2,2,2,1,0,0,1,0,0,1,45,40,0
1,63,6,0,0,1,1,4,0,0,0,0,0,0,1,1,3,1,43,13,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,29,1
1,31,7,2,0,2,1,5,1,1,2,1,0,0,0,0,1,0,36,33,1
1,23,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,39,1
1,37,3,1,1,1,1,4,1,1,2,1,0,0,3,1,2,2,40,42,1
0,48,5,0,0,2,1,4,0,1,2,0,0,0,0,1,1,0,45,31,0
0,14,6,2,2,2,1,5,2,2,2,1,0,0,0,0,0,0,42,39,0
0,40,5,2,0,2,1,5,1,0,2,1,1,0,2,0,0,1,42,35,0
0,26,5,2,1,2,1,6,2,1,2,1,0,0,1,1,1,1,28,51,0
0,18,8,1,2,2,1,8,1,2,2,1,0,1,0,0,0,0,35,30,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,26,28,0
1,47,5,1,0,2,1,5,0,1,1,1,0,0,1,0,0,0,43,32,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,29,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,32,0
0,78,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,20,23,1
1,79,4,1,0,1,0,4,0,0,0,1,0,0,1,1,1,1,24,32,0
1,17,7,1,2,2,1,5,1,2,1,1,0,0,0,2,2,0,30,34,0
0,40,5,2,0,2,0,6,0,1,2,0,0,0,1,0,0,1,40,25,0
1,25,7,1,1,2,1,6,2,1,2,1,0,0,0,0,0,0,47,24,0
0,44,7,0,0,2,1,5,0,0,2,1,0,0,0,0,1,0,44,36,0
1,31,5,2,1,2,1,5,1,2,1,1,0,0,1,2,2,1,44,47,0
0,32,7,2,0,2,1,8,1,1,2,1,0,2,1,0,0,0,35,39,0
0,66,5,0,0,1,0,4,0,0,1,0,0,1,0,0,2,0,18,17,0
0,60,2,0,1,0,0,3,1,0,2,0,0,0,2,0,1,0,16,37,1
1,61,6,2,1,2,1,1,0,0,0,0,0,0,0,1,5,0,52,9,0
0,26,7,1,1,2,1,7,2,0,2,1,0,0,0,0,0,0,29,37,1
0,34,4,0,2,1,0,5,2,1,2,1,0,0,1,0,0,0,20,48,1
1,19,8,1,2,2,1,8,1,2,2,1,0,1,0,1,1,0,33,37,0
1,25,7,2,1,2,1,7,1,2,2,1,0,1,0,1,1,0,34,35,1
0,16,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,41,27,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,30,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,37,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,22,1
1,9,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,39,32,0
0,44,6,0,0,2,0,6,0,1,1,1,2,0,2,1,1,2,27,40,1
0,22,7,2,2,2,2,5,1,1,2,0,1,0,0,0,0,0,71,28,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,23,1
0,28,7,0,2,2,1,7,1,1,2,1,0,0,1,0,0,1,26,35,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,1
0,4,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,29,30,0
1,33,7,2,0,2,1,7,0,2,2,1,0,0,0,0,0,0,43,34,1
0,6,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,28,28,0
0,36,5,1,0,2,1,5,1,0,2,1,1,0,0,0,0,0,43,45,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,20,0
1,25,7,1,1,2,1,5,1,2,2,1,0,0,0,0,1,0,35,46,1
0,34,8,1,1,2,1,7,1,1,2,1,0,1,0,0,0,0,35,40,1
1,25,8,2,1,2,1,7,1,2,2,1,0,0,0,1,1,0,45,30,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,30,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,28,1
1,13,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,38,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,29,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,27,27,1
0,8,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,34,30,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,30,0
1,37,6,0,0,2,1,7,0,0,0,1,1,0,2,0,0,2,37,26,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,20,0
0,76,1,0,0,0,1,2,0,0,1,1,0,0,1,0,1,0,21,35,1
1,9,7,2,2,2,0,6,2,2,2,0,0,0,0,0,0,0,29,31,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,44,38,0
0,16,8,1,1,2,1,7,1,2,2,1,0,1,0,0,0,0,28,48,1
0,48,4,0,0,1,0,5,0,1,0,1,0,0,4,0,0,3,20,44,1
0,12,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,33,45,0
0,58,4,0,0,1,1,5,1,0,0,1,0,0,1,0,0,1,31,34,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,30,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,33,0
1,27,6,0,1,2,1,6,2,0,2,1,1,0,3,0,0,2,46,36,1
1,7,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,31,28,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,34,1
1,31,7,0,2,2,0,5,2,2,2,0,1,0,2,2,3,1,32,47,1
1,39,5,1,1,2,1,6,1,0,2,1,0,0,1,0,0,1,48,36,0
0,28,6,2,2,1,0,6,2,2,2,0,0,0,1,0,0,1,32,35,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,36,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,0
1,37,6,1,1,1,0,6,2,0,1,0,0,0,0,0,0,0,34,36,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,21,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
0,70,2,0,1,1,0,3,0,0,1,0,0,0,2,1,2,1,35,19,0
0,26,6,0,2,2,1,7,0,2,2,1,0,0,1,0,0,1,35,45,1
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,43,28,1
0,14,8,1,2,2,1,7,2,1,2,1,0,0,0,0,0,0,37,32,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,0
0,24,7,2,1,2,1,6,1,2,2,1,0,0,0,0,0,0,31,40,1
0,32,6,1,2,2,0,5,1,2,1,0,0,0,0,0,0,0,38,23,0
1,43,5,2,0,1,1,3,0,1,2,1,0,0,0,0,2,0,41,39,0
1,23,7,2,1,2,1,6,0,2,2,1,0,0,0,1,1,0,42,33,0
0,8,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,31,39,0
0,20,6,1,1,2,1,7,1,2,2,1,0,1,0,0,0,0,34,45,1
1,33,7,1,2,2,1,8,1,1,2,1,0,0,0,0,0,0,45,31,1
1,21,6,1,2,2,1,7,2,1,2,1,0,1,1,0,0,1,43,32,0
0,26,6,1,1,2,1,6,2,1,2,1,0,0,2,0,0,2,34,44,1
0,12,6,2,2,2,1,7,2,2,2,1,0,0,1,0,0,1,42,38,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,31,0
1,51,4,0,1,2,1,6,0,1,2,1,0,0,2,0,0,2,32,50,1
1,53,4,1,1,1,1,5,0,0,0,0,0,1,0,0,1,0,40,13,0
1,17,6,2,2,2,1,6,2,2,2,1,0,0,0,1,1,0,45,28,1
1,43,7,1,1,2,0,6,1,1,2,0,0,0,0,2,2,0,34,31,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
1,37,6,0,1,1,1,8,1,0,2,1,1,0,3,0,0,2,32,38,1
1,37,8,0,1,2,1,8,0,1,1,1,1,0,0,0,0,0,34,30,0
0,20,6,2,0,2,1,7,0,2,2,1,0,0,0,0,0,0,50,35,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,23,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,34,0
1,15,6,2,2,2,0,6,2,2,2,0,0,0,0,0,0,0,41,24,0
0,68,3,0,0,2,0,4,0,0,2,0,0,0,3,2,2,3,29,31,1
1,37,7,2,0,2,0,7,0,1,1,1,1,2,0,0,1,0,34,33,1
1,85,2,0,0,2,0,2,0,0,1,0,0,0,2,1,2,1,32,21,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,1
0,68,4,1,0,1,0,4,0,0,1,0,0,0,2,3,3,2,22,17,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,25,0
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,25,33,0
0,22,7,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,37,34,0
0,56,4,1,0,1,1,4,0,0,2,1,0,0,2,1,2,1,42,32,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,37,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,33,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,24,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,30,1
0,34,5,1,1,1,1,5,1,1,2,1,0,0,1,0,1,1,39,45,1
0,88,2,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,35,9,0
0,14,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,39,0
1,15,8,1,2,2,1,8,2,1,2,1,1,0,1,0,0,1,36,29,0
1,27,6,2,1,2,1,7,2,1,2,1,0,0,2,0,0,1,37,40,0
0,30,7,2,1,2,1,8,2,0,2,1,0,0,1,0,0,1,35,35,0
0,18,8,1,1,2,1,8,1,2,2,1,0,0,0,0,0,0,31,38,1
1,17,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,49,34,0
0,30,7,2,1,2,1,7,1,2,2,1,1,0,0,1,1,0,43,35,1
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,43,22,1
1,39,4,1,1,2,0,5,0,2,2,0,0,0,1,1,1,1,28,49,0
1,47,6,0,2,2,1,6,0,1,1,1,0,0,0,0,0,0,43,40,0
0,22,8,1,1,2,1,7,1,2,2,1,0,0,0,0,0,0,33,42,1
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,28,0
1,41,6,1,2,1,1,6,1,2,2,1,0,0,1,0,0,1,29,42,1
0,24,6,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,42,30,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,39,26,1
0,78,6,2,1,1,1,0,0,0,0,0,0,0,0,0,6,0,58,5,0
1,55,4,1,0,1,0,6,1,0,0,1,0,0,0,0,0,0,29,33,1
1,19,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,36,27,1
0,46,7,0,1,2,1,5,2,0,1,0,1,0,0,0,0,0,40,33,0
0,44,5,1,1,1,0,4,1,1,0,1,0,0,0,0,2,0,21,38,1
1,57,5,1,1,2,1,5,1,1,2,1,0,0,3,1,1,2,50,29,0
0,22,7,1,2,2,1,8,1,2,2,1,0,0,0,0,0,0,39,32,1
0,24,8,2,1,2,1,7,2,2,1,1,0,0,0,0,0,0,27,46,1
1,43,6,0,1,2,1,6,0,1,2,1,0,0,0,0,0,0,42,33,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,24,33,0
0,14,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,35,0
1,13,7,2,2,2,1,8,2,2,2,1,0,0,1,0,0,1,32,39,1
1,9,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,43,34,1
0,20,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,36,40,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,32,0
1,25,5,1,2,2,1,6,1,2,2,1,0,0,1,0,0,1,51,41,0
1,47,4,1,1,2,0,6,0,1,1,1,0,0,1,0,0,1,36,44,1
1,43,7,1,2,1,1,6,1,1,1,1,0,0,0,1,1,0,51,27,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,30,0
1,27,5,2,2,2,1,4,2,2,2,1,0,0,2,1,2,1,45,43,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,31,0
0,40,7,0,2,2,1,7,0,2,2,1,1,0,2,1,1,1,42,45,0
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,30,1
0,40,6,1,2,2,1,6,1,1,2,1,0,0,1,0,0,1,49,39,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,26,0
1,5,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,25,47,1
1,19,6,1,2,2,1,6,1,1,2,1,0,0,1,0,0,0,43,33,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,33,1
1,17,7,2,1,2,1,7,0,2,2,1,0,1,0,1,1,0,40,35,0
0,80,3,0,0,1,0,2,0,0,1,1,0,0,3,1,3,1,15,34,1
0,62,2,1,0,2,0,6,0,0,2,0,0,0,2,0,0,2,40,18,0
0,16,7,0,2,2,1,7,2,1,2,1,1,0,1,0,0,1,39,30,1
1,73,4,1,0,0,0,4,0,0,0,0,0,0,2,1,3,2,12,10,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
1,37,6,1,2,2,1,6,1,2,2,1,0,0,1,0,0,1,43,40,0
0,36,7,2,1,2,0,7,1,1,2,0,1,0,0,0,0,0,39,42,0
1,33,6,1,1,2,0,7,1,1,2,0,0,0,0,0,0,0,31,29,1
1,7,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,32,48,0
1,45,6,1,0,0,1,6,1,0,0,1,0,0,0,2,2,0,35,31,0
1,17,6,1,2,2,1,7,1,2,2,1,0,0,2,0,0,2,39,28,1
1,29,7,1,0,2,1,6,1,1,2,1,1,0,0,0,0,0,47,32,1
0,34,7,1,0,2,0,6,0,0,2,1,0,0,0,0,0,0,25,38,1
1,19,8,1,2,2,1,8,1,2,2,1,1,0,0,0,0,0,44,26,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,20,1
1,81,4,0,0,1,0,3,0,1,0,0,0,0,2,1,2,0,23,22,0
0,10,7,1,2,2,1,6,2,2,2,1,0,0,0,0,0,0,39,46,1
1,59,6,0,0,0,1,2,0,1,1,0,0,0,0,2,5,0,36,29,0
0,18,6,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,32,37,0
1,35,6,0,2,2,1,7,0,2,2,1,0,0,1,0,0,1,51,39,0
1,35,5,0,1,2,1,7,1,1,2,0,0,1,1,0,0,0,36,31,0
1,79,6,0,1,2,0,2,0,1,1,0,0,0,0,0,3,0,35,31,1
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,38,1
1,17,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,48,26,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,26,36,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,30,1
1,7,8,2,2,2,1,8,1,2,2,1,0,0,0,0,0,0,33,23,0
0,44,5,1,2,1,1,6,1,0,1,0,0,0,0,0,0,0,43,22,0
1,23,7,1,1,2,1,8,1,2,2,1,0,1,0,0,0,0,22,39,1
1,13,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,46,32,0
1,47,6,1,1,2,0,4,2,0,2,0,0,0,0,0,1,0,33,35,1
0,24,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,44,46,0
0,40,6,2,1,2,0,5,1,2,2,0,0,0,0,0,0,0,40,32,0
0,56,3,1,0,2,1,6,1,0,2,1,1,0,3,0,0,2,36,46,1
1,79,4,1,0,2,0,4,1,0,1,0,1,0,4,0,1,1,20,18,1
0,18,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,37,43,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,27,1
0,22,7,1,2,2,1,6,2,2,2,1,0,0,0,0,0,0,53,52,0
1,39,8,1,1,2,1,8,2,1,2,0,1,1,0,0,0,0,46,32,0
1,15,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,52,24,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,32,1
0,24,6,0,2,2,1,6,1,1,2,1,0,0,0,0,0,0,25,39,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,34,0
1,13,8,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,39,38,1
1,23,8,2,2,2,1,6,2,1,2,1,0,0,0,1,1,0,41,36,0
0,18,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,29,41,1
1,13,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,39,43,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,32,1
1,35,6,1,2,2,1,6,2,2,1,1,0,0,1,0,0,0,45,34,0
0,14,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,39,1
1,17,7,1,2,2,1,8,1,1,2,1,0,0,0,0,0,0,42,32,1
1,15,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,43,33,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,26,1
0,32,7,2,1,2,0,5,2,1,2,0,0,0,0,0,1,0,32,36,1
1,67,4,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,22,10,0
1,21,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,55,28,1
0,24,6,2,1,2,1,7,1,1,2,1,0,0,0,1,1,0,39,32,0
1,41,6,1,0,2,1,7,1,0,2,1,0,0,0,0,0,0,42,29,1
0,36,6,2,1,2,1,7,1,2,2,1,0,1,0,0,0,0,37,49,0
0,42,7,2,1,2,1,6,2,1,1,1,0,0,0,0,0,0,44,31,0
0,22,8,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,47,26,0
1,55,3,0,0,1,0,3,1,0,1,0,0,0,0,2,2,0,18,25,1
0,52,3,1,0,1,0,4,1,2,1,1,0,0,1,0,0,0,16,50,1
0,62,4,0,1,1,1,3,0,0,0,0,0,0,2,0,2,1,50,12,0
1,9,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,44,28,0
1,63,6,0,1,1,1,5,1,0,1,1,1,0,3,0,0,2,36,40,1
1,25,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,36,31,1
1,41,4,1,1,1,0,7,1,1,2,0,1,0,2,0,0,1,30,26,1
1,23,7,2,1,2,1,7,0,2,2,1,0,1,0,2,1,0,49,28,0
0,34,7,1,1,2,0,6,1,2,2,0,0,1,0,3,2,0,33,38,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,28,0
1,19,5,2,2,2,1,6,2,2,2,1,0,0,2,0,0,1,53,37,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,26,1
0,54,6,0,0,1,1,6,1,0,0,1,1,0,3,0,0,2,39,36,0
0,24,7,1,1,2,1,7,1,2,2,1,0,0,0,0,0,0,31,48,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,35,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,29,1
1,65,3,1,0,1,1,4,1,0,2,0,0,1,1,0,1,0,32,23,1
1,23,8,2,1,2,1,8,1,2,2,1,0,0,0,0,0,0,31,41,1
1,45,5,0,1,2,1,5,1,1,1,1,0,0,0,1,1,0,32,55,0
1,69,4,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,21,30,0
0,58,7,1,0,2,0,5,1,0,1,1,0,0,1,0,1,0,29,31,1
0,50,5,1,1,2,1,6,1,1,2,1,0,1,2,0,0,0,49,42,0
1,109,3,0,0,1,0,3,0,0,1,0,0,0,1,0,1,0,11,15,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,30,1
0,124,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,10,0
1,29,6,2,2,2,1,6,1,2,2,1,0,0,0,0,0,0,35,49,0
1,25,6,2,2,2,1,7,2,2,2,1,0,0,1,0,0,1,40,39,1
1,51,8,0,1,2,1,8,0,1,2,1,0,1,0,0,0,0,34,28,0
1,17,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,36,38,0
1,43,7,2,1,2,1,8,1,1,2,1,0,1,0,1,1,0,39,32,0
0,6,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,40,31,1
0,18,7,2,1,2,1,7,2,1,2,1,1,0,0,0,0,0,42,32,1
1,83,4,0,0,1,1,3,0,0,0,1,0,0,0,1,1,0,36,23,0
1,45,7,1,2,2,1,7,1,1,2,1,0,0,0,0,0,0,31,36,1
1,13,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,34,1
0,38,7,0,2,2,1,7,1,1,2,1,0,0,0,0,0,0,41,34,0
0,50,6,1,1,1,0,3,1,1,1,0,0,0,0,2,3,0,34,26,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,33,1
0,20,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,29,0
0,46,6,1,1,2,1,7,0,2,2,1,0,0,0,0,0,0,40,33,1
1,27,7,2,1,2,1,7,1,1,2,1,0,1,0,0,0,0,48,37,1
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,45,35,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,0
0,20,7,2,1,2,1,7,2,1,2,1,0,1,0,0,0,0,40,26,1
0,56,5,0,0,2,0,4,0,0,2,0,0,0,2,0,0,0,29,25,1
0,60,4,0,1,1,1,6,0,1,1,1,0,0,1,0,0,1,33,43,1
0,22,7,2,1,2,1,8,1,2,2,1,1,0,0,0,0,0,38,38,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,23,28,0
1,29,8,1,2,2,1,8,2,0,2,1,0,0,0,0,0,0,38,36,0
1,71,6,0,0,2,1,5,0,1,1,1,1,0,0,1,2,0,41,31,0
0,72,2,1,0,1,1,5,0,2,0,0,0,0,2,0,0,2,37,25,0
1,27,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,53,39,0
1,17,7,1,2,2,1,7,2,1,2,1,0,0,1,0,0,1,32,41,1
1,101,4,0,1,2,0,2,0,1,1,0,0,0,4,2,4,2,29,28,0
0,66,5,1,0,1,1,5,0,2,1,0,0,1,2,3,2,3,42,33,0
1,15,7,1,2,2,1,7,2,1,2,1,0,0,1,0,0,1,27,41,0
1,123,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,7,9,1
0,40,7,0,2,2,1,7,1,1,2,1,0,0,1,0,0,1,42,30,0
1,99,4,0,0,1,0,1,0,0,1,0,0,0,2,1,3,0,18,19,0
1,59,6,1,1,2,1,5,1,2,2,1,0,0,0,1,1,0,48,44,1
0,40,7,0,2,2,1,5,1,1,1,1,0,0,0,2,2,0,39,45,0
1,87,4,0,2,0,0,2,0,0,1,0,0,0,0,1,3,0,25,21,0
1,17,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,32,0
1,41,7,0,2,2,1,7,1,1,2,1,1,0,0,0,0,0,46,36,1
1,9,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,38,32,1
0,32,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,32,1
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,33,1
0,18,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,43,31,0
1,29,6,0,2,2,1,6,0,2,2,1,0,0,1,0,0,0,40,34,0
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,40,0
1,49,6,0,1,2,0,7,0,2,1,0,0,1,1,0,0,0,29,33,0
1,45,6,1,2,2,1,6,2,1,2,1,0,0,0,0,0,0,48,45,0
1,17,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,41,1
0,32,6,1,1,2,1,5,2,1,2,1,0,1,1,0,1,0,56,40,1
0,14,8,1,2,2,1,8,1,2,2,1,1,0,0,0,0,0,23,39,1
1,31,8,2,1,2,1,8,1,2,2,1,0,0,0,0,0,0,50,30,0
0,52,7,1,1,1,1,7,1,1,1,1,0,0,0,0,0,0,37,26,1
0,68,4,0,1,2,1,5,1,0,2,1,0,1,2,0,0,0,43,42,0
1,19,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,29,0
0,24,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,47,0
0,16,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,39,31,0
0,70,2,0,0,1,0,3,0,1,0,0,0,0,2,0,0,1,22,17,0
0,46,6,1,1,2,0,5,2,0,2,1,0,0,1,2,2,1,36,55,0
1,29,5,1,1,2,0,5,2,1,2,1,0,0,0,1,1,0,27,44,1
1,7,7,2,2,2,1,8,1,2,2,1,0,0,0,0,0,0,36,28,0
0,70,2,0,0,1,0,3,0,1,1,0,0,0,2,2,2,2,14,29,1
1,43,5,0,0,1,1,5,0,0,1,1,0,1,2,2,2,2,28,34,0
1,57,5,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,25,9,0
1,19,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,38,31,0
0,10,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,39,42,0
0,18,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,36,1
0,12,7,1,2,2,1,7,2,2,2,1,0,1,0,1,1,0,47,28,0
0,10,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,37,41,0
1,89,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,13,21,1
1,43,6,1,1,2,1,6,1,1,2,1,0,0,1,0,0,0,35,36,1
0,36,7,0,1,2,1,6,1,1,2,1,0,0,0,1,1,0,38,35,0
0,98,4,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,22,12,0
0,36,7,2,2,2,1,8,1,2,2,1,0,0,0,0,0,0,45,37,0
1,7,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,33,32,0
0,16,8,1,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,43,0
1,67,4,0,0,1,0,6,1,1,0,1,0,1,2,2,2,1,17,36,1
